store,item,error_std,mae,wape,mean_forecast,mean_actual
7,17,5.4809852570249324,4.3675274587112245,17.002426647073346,25.726360171048842,25.687671232876713
7,18,8.08102345070735,6.3261569531235144,9.625442027137783,65.85341015858587,65.72328767123288
7,19,5.708469622887488,4.554128326210542,14.313759055083509,31.883961697526956,31.816438356164383
7,20,6.6069913510827805,5.143626827423749,13.798499132806619,37.509931285125454,37.276712328767125
7,21,5.527197015517943,4.431719429241654,13.933823685702503,31.828413288097632,31.805479452054794
7,22,8.701534874420945,6.980734233484763,11.086798343146544,63.15929195826237,62.964383561643835
7,23,5.250818923212491,4.1855749103693665,18.178663044797936,23.215722861724185,23.024657534246575
7,24,7.252903096767286,5.766481049064277,11.23080722964869,51.308743622402574,51.345205479452055
7,25,7.988168681498449,6.394254827942129,10.021052006006343,63.815194981722016,63.80821917808219
7,26,6.326600616086309,4.923209000103661,13.291207729569795,37.092859551715,37.04109589041096
7,27,4.432118000822623,3.503366771454203,20.400907332175876,17.479055973084897,17.172602739726027
7,28,8.427337160690357,6.539371923238919,9.564316204448652,68.74492048460347,68.37260273972603
7,29,7.601877093429015,6.084251760310772,11.121553948885374,54.71137060822051,54.706849315068496
7,30,5.715958587862932,4.5918258994700905,14.659463424355664,31.369637839002777,31.323287671232876
7,31,7.059205636126273,5.635300699421702,12.092209025802005,46.81151619673933,46.602739726027394
7,32,5.957454607566847,4.728377065326372,13.809070482030132,34.077788741796006,34.24109589041096
7,33,7.868091814666749,6.212609596089413,11.422539303710638,54.50558722471182,54.38904109589041
7,34,4.501322491156167,3.568419481418725,17.631963052901508,20.419284737780263,20.23835616438356
7,35,7.101342559204811,5.694182923123863,10.927897191967032,52.228039587785574,52.106849315068494
7,36,8.080458710244061,6.420680814289933,10.6510407545145,60.20790850151381,60.28219178082192
7,37,4.93637808842782,3.9531109397289077,17.359065122726797,22.891378260706148,22.77260273972603
7,38,8.04119066122329,6.386959606245052,10.27294873432091,62.267344207516146,62.172602739726024
7,39,6.227216553132856,4.866388815863428,14.190556185908376,34.47861991299418,34.293150684931504
7,40,4.803129067439791,3.8015955914234913,16.548388680615076,23.0774676416939,22.972602739726028
7,41,4.344656854775839,3.5250822729278797,20.612864941023325,17.288684401213096,17.101369863013698
7,42,5.852758753167444,4.806306213424599,16.87153075495267,28.626311108281357,28.487671232876714
7,43,6.6012630642514925,5.217933192640162,12.931461266388236,40.300914178396425,40.35068493150685
7,44,4.85774071326735,3.900411934431239,16.905953640510653,23.12513958470293,23.07123287671233
7,45,7.879044331239309,6.223456096449784,9.83572840530059,63.3346048893168,63.273972602739725
7,46,6.97879105773059,5.5614115643071225,12.03697355889528,46.346435065177495,46.202739726027396
7,47,4.125300367616702,3.2690414711999307,18.51357854131846,17.89120268689336,17.65753424657534
7,48,6.555996086547388,5.27576830090832,13.047329967013596,40.45584394804534,40.43561643835616
7,49,5.252293038060406,4.2348065070881775,18.45396818394442,23.12332698116103,22.947945205479453
7,50,7.52762490575786,5.893895919516599,11.477735744670325,51.65704234716152,51.35068493150685
8,1,6.041342334368676,4.594915009165831,15.155828468692647,30.2551376585476,30.317808219178083
8,2,9.447997521163098,7.388037637031829,9.135866576944194,81.09873067213634,80.86849315068493
8,3,7.748012130534817,5.914040838639907,11.645581064434431,50.909513250240856,50.78356164383562
8,4,5.524861640766014,4.446970134231252,15.02215732526059,29.740126739945346,29.602739726027398
8,5,4.910100628221266,3.869061972542758,15.090912801646791,25.546826875080725,25.638356164383563
8,6,9.221210252184898,7.20361748790003,8.920812862466958,80.7208895782395,80.75068493150685
8,7,9.743716279383252,7.658180339040362,9.513105618043536,80.72522698679406,80.5013698630137
8,8,10.95943885172279,8.66365406145172,8.068157708909215,107.21493666982735,107.38082191780822
8,9,9.331944767761863,7.5047025285557725,10.44067854445364,71.83229094942882,71.87945205479453
8,10,10.42259758515175,8.307997886647197,8.210595479994117,100.93443962692531,101.18630136986302
8,11,9.89658597959539,7.962262581084156,8.296628057026227,95.80464920209394,95.96986301369863
8,12,10.94963836324824,8.739800655965043,9.131321710110893,95.85476979175553,95.71232876712328
8,13,11.669348943241667,9.348365820406704,8.002048555260071,115.5288498515719,116.82465753424657
8,14,9.81240845596797,7.789835338338256,9.654306809593779,80.61991996130557,80.68767123287671
8,15,12.43548866515456,9.91583334484454,8.145842251734727,119.34030464675723,121.72876712328767
8,16,6.122852670146321,4.948558380158569,13.890823723432113,35.86055465352552,35.62465753424657
8,17,6.5438498439707695,5.307033172902765,11.892602579257792,44.75410241499905,44.62465753424657
8,18,11.451357970254652,9.147831299331328,7.847694136498308,115.51478949373099,116.56712328767124
8,19,7.921138044656172,6.260961245476426,11.141043557911932,56.24395549636513,56.1972602739726
8,20,8.364473788344123,6.676836556903482,10.256924845411493,65.3152046198655,65.0958904109589
8,21,7.7261774909791985,6.15240644886645,11.033944348645116,55.722291263848135,55.75890410958904
8,22,11.566621649323853,8.923078306874158,7.994608561842627,111.12523325999202,111.61369863013698
8,23,7.0953060884775185,5.627510244825563,13.886163056796446,40.57273035251947,40.52602739726027
8,24,9.988255413889005,7.727980088875035,8.488196961991477,90.95748481608857,91.04383561643836
8,25,10.658494343836557,8.355519806701027,7.510810810111747,110.67694866009424,111.24657534246575
8,26,8.498152770102022,6.6583066361641565,10.10428206469282,66.01991680308741,65.8958904109589
8,27,5.622880787186465,4.551225686718844,15.057989264434173,30.40530901937899,30.224657534246575
8,28,11.755717992780053,9.451318870817946,7.754645029556602,118.9958739352502,121.87945205479453
8,29,10.377205606402098,8.368841241419483,8.702889122533723,95.8858243166759,96.16164383561645
8,30,7.637079344376148,6.041947298131487,10.918461054648938,55.43834103188669,55.33698630136986
8,31,9.432649863059924,7.271351219117433,9.011419241402496,80.93034615212575,80.69041095890411
8,32,8.28574820932134,6.598603112143426,10.84514650545907,61.012710352568725,60.843835616438355
8,33,10.108172978795876,8.034336793785561,8.3044004466676,96.8363066285736,96.74794520547945
8,34,6.151083510726709,4.940915193110634,13.867236028338189,35.576566937271494,35.63013698630137
8,35,10.209779428726845,8.146175260947004,8.995171593543054,90.67465748799411,90.56164383561644
8,36,10.138352593410648,8.246942930765206,7.710977200423446,106.22212079556351,106.95068493150686
8,37,6.23857079312978,4.932892549173595,12.112383319531533,40.83418513183169,40.726027397260275
8,38,10.237154073782301,8.168271966729527,7.335627950338994,110.21689497652089,111.35068493150685
8,39,8.489049892906635,6.906936675078032,11.348842560563076,60.9326617688774,60.86027397260274
8,40,6.156876308456945,5.0190196928797075,12.414896909061355,40.53675395038843,40.42739726027397
8,41,6.099819715487314,4.906048807299543,15.99131822347145,30.67812497396186,30.67945205479452
8,42,7.834585997523547,6.154270451372878,12.20156824959859,50.53090632832994,50.43835616438356
8,43,9.298586093883692,7.2904991986030625,10.27346230982209,71.11956118448938,70.96438356164384
8,44,6.243652829897473,5.004505874140404,12.317226190568086,40.673375888543774,40.63013698630137
8,45,10.596806677385008,8.501963885811389,7.68408274934049,110.07282416601268,110.64383561643835
8,46,8.584062523130372,6.789975740979416,8.379001776514594,81.13648757414535,81.03561643835616
8,47,5.651688662954633,4.431301067073422,14.47101091063612,30.643106902373166,30.621917808219177
8,48,9.02720199496575,7.004512292495717,9.823056774737529,71.44572876693175,71.30684931506849
8,49,6.1998509603320215,5.049792094058246,12.404429062058414,40.64690986586448,40.70958904109589
8,50,9.877212497381766,7.85478877870155,8.6155539989364,91.31141931410215,91.16986301369863
9,1,5.022914637282967,3.9693773618066066,15.052703761656222,26.42000645419788,26.36986301369863
9,2,8.594013677932889,6.792060689666241,9.822505454765157,69.36058612002167,69.14794520547945
9,3,6.311532342546449,5.035127732229782,11.653910096790554,43.28832842263058,43.205479452054796
9,4,5.60582539288003,4.4573842528073575,17.1419792674606,26.04549613502401,26.002739726027396
9,5,4.888064548820358,4.027164710123344,18.4292266699476,21.849288312927605,21.852054794520548
9,6,8.710130467656509,6.777472824857422,9.814630355377739,69.36930716576721,69.05479452054794
9,7,8.65840123733749,6.933055891185898,9.977783298962436,69.54701410566108,69.48493150684932
9,8,9.332554129851328,7.602433685102047,8.294142441003846,91.20366880023718,91.66027397260274
9,9,7.9129284943930145,6.26444673572745,10.308475986387085,60.87087304453091,60.76986301369863
9,10,9.804883543529373,7.81033598870776,8.913957149177113,87.71055585522456,87.61917808219178
9,11,9.391052679970636,7.375248801769507,8.932427954494043,82.46413895769433,82.56712328767124
9,12,9.630608136695045,7.717600884756741,9.326637496064002,82.92811366687454,82.74794520547945
9,13,9.93713769226501,7.95251112212576,7.938374291196232,99.88545544672724,100.17808219178082
9,14,8.192101172064874,6.531495829265539,9.428126147599153,69.53690851374914,69.27671232876712
9,15,10.343385050223544,8.018819841938287,7.6603571040291945,104.59134136621957,104.67945205479452
9,16,5.8487570967754765,4.657414635633773,15.251716687657701,30.52452160847606,30.53698630136986
9,17,6.7155391906534705,5.2998288384381524,13.538896458776073,39.36386719101674,39.14520547945205
9,18,11.066253130695484,8.730674759342623,8.709676088225804,100.1918513524825,100.24109589041096
9,19,7.150619505058357,5.540861544318669,11.504064070968793,48.37110229411049,48.16438356164384
9,20,6.990033951878639,5.532546257227506,9.871336871916897,56.25974781896948,56.04657534246575
9,21,7.311306192281034,5.75492899517202,11.986698717403488,48.27856143038689,48.010958904109586
9,22,9.734978866086923,7.707228861925225,8.034324940317322,95.82468422204872,95.92876712328767
9,23,6.238069746760921,5.0271840294440615,14.557097744919338,34.49316412255972,34.534246575342465
9,24,9.030020000842017,7.222750616360722,9.304711731802715,77.75956942302277,77.62465753424658
9,25,10.420280142382436,8.20956668428532,8.578807981230902,95.66432374098261,95.69589041095891
9,26,7.46903036480106,5.890365129940879,10.606202320696664,55.64749849593673,55.536986301369865
9,27,5.20845465017292,4.1099395707135455,15.727908820616946,26.22008312952865,26.13150684931507
9,28,10.528209521515658,8.439225741532006,8.075284822805564,104.33576612431968,104.5068493150685
9,29,10.226516603202603,8.219601529402325,9.830770555841957,83.57573314337323,83.6109589041096
9,30,7.68858342717519,6.206902532313295,12.90894258857181,48.270839425616764,48.082191780821915
9,31,9.310699194279431,7.223276423783637,10.439914051956235,69.06669705629756,69.18904109589042
9,32,7.376490349043238,5.808309903738525,11.079347347084202,52.51094980619072,52.42465753424658
9,33,9.048792026920617,7.400069707302418,8.96665485896286,82.67688071007011,82.52876712328766
9,34,5.837484617689141,4.595498080623086,15.067883573728228,30.614132210169938,30.4986301369863
9,35,9.061388855854641,7.4490272169913885,9.512279796388961,78.20423845788996,78.30958904109589
9,36,9.975084786122581,7.772129724196654,8.541316199475443,91.05497937767622,90.9945205479452
9,37,6.012171662741804,4.7331367112467335,13.422382873164928,35.262201469275446,35.26301369863014
9,38,9.889122891389375,7.870696342342145,8.220224805296105,95.77741012650951,95.74794520547945
9,39,7.791272413738803,6.138227274858647,11.679975786275707,52.68057517699914,52.553424657534244
9,40,6.485727451978617,5.287436922369968,15.327729939361756,34.555834192641775,34.49589041095891
9,41,5.465918571752632,4.349500201144674,16.55268036094053,26.390722344109324,26.276712328767122
9,42,6.772453877414139,5.34852834458105,12.490165360026124,42.93813928976019,42.821917808219176
9,43,8.440063361733392,6.729100905126003,11.027845861938717,60.95530733853999,61.01917808219178
9,44,5.922619712018768,4.751776576549861,13.783664074073743,34.558243310510406,34.47397260273973
9,45,9.629342667730942,7.500160082493611,7.77914361657858,96.2421708971506,96.41369863013699
9,46,8.53810636826975,6.817730284378938,9.857675304224022,69.39761836096378,69.16164383561645
9,47,5.025388226644175,4.129036487852206,15.840848413559543,26.051501109754696,26.065753424657533
9,48,8.131136087290121,6.365062258436942,10.475460926726864,60.85282402358314,60.76164383561644
9,49,6.08421568211877,4.729680818299161,13.339000917008143,35.566545427390224,35.45753424657534
9,50,8.30505493790136,6.605445362737689,8.546873541774811,77.48429320893526,77.28493150684932
10,1,5.119374712455129,4.032128968958198,14.630948142655756,27.707026852600823,27.55890410958904
10,2,9.152458308608717,7.285084931606961,9.856386685582848,74.08351959330113,73.91232876712328
10,3,7.159746623725074,5.699756254889712,12.332746653830961,46.336918230537385,46.21643835616438
10,4,5.730120223893353,4.546529777004668,16.389959196115594,27.80256740997072,27.73972602739726
10,5,5.037884687169002,3.986177818024565,16.989197846554955,23.597237006658737,23.46301369863014
10,6,8.67304210583641,6.903426473142882,9.327573342330464,73.99544186615945,74.01095890410959
10,7,8.279827129561209,6.597802779051588,8.962737780914177,73.7949998544788,73.61369863013698
10,8,10.437826143419828,8.219190227309246,8.460965205651563,97.11838795551137,97.14246575342466
10,9,8.268139314299106,6.288000077795784,9.710272585866734,65.09445729225797,64.75616438356164
10,10,9.982665512535961,7.860851230887976,8.480007977757088,92.65672431154697,92.6986301369863
10,11,9.446306796183498,7.4158173620203724,8.394917771725448,88.18064846597842,88.33698630136986
10,12,10.01188839712861,7.872541446148807,8.911666132751254,88.2726151440953,88.33972602739726
10,13,10.744162051100362,8.360582851029193,7.831877478250834,106.27232409671527,106.75068493150685
10,14,8.690314610883082,6.969901899031084,9.357121498993475,74.69859058513535,74.4876712328767
10,15,10.218364434401202,8.14158945973471,7.335127373443511,110.15745563474037,110.9945205479452
10,16,5.817621629324322,4.718550305426384,14.58686255171195,32.37426203925607,32.347945205479455
10,17,6.790478129938553,5.32239136934038,12.71965461801374,41.84574675545934,41.843835616438355
10,18,10.741330067339403,8.30497468884945,7.8197233623888796,105.86572130259353,106.20547945205479
10,19,7.638854819870057,5.995484828499425,11.775462561355415,51.17097934705832,50.915068493150685
10,20,8.014242936177794,6.256057331252023,10.384087884979484,60.24456640361752,60.24657534246575
10,21,7.62342259341236,6.0329512868701975,11.693007751208699,51.60852559297828,51.59452054794521
10,22,10.71717365986766,8.504687223433123,8.391800266424507,101.11465704201494,101.34520547945205
10,23,6.517591218632049,5.151641476050032,13.77545156599459,37.410666151781776,37.397260273972606
10,24,9.39965312706705,7.317966292848541,8.806942849713863,82.94224366583711,83.0931506849315
10,25,10.412211687793164,8.400356079387974,8.311547760847413,100.86950163122,101.06849315068493
10,26,7.909452899243054,6.205316419866328,10.233318995396964,61.02464672289444,60.63835616438356
10,27,4.891672368879582,3.936501994095987,14.258442272948649,27.493678449179445,27.60821917808219
10,28,10.37594018533045,8.270544176945478,7.447080680346112,110.59496233390384,111.05753424657534
10,29,9.178764316834709,7.294758158465979,8.325006184035527,87.92126171378547,87.62465753424658
10,30,7.6237491039947045,6.0082483328471055,11.787211187794643,51.18394740364208,50.97260273972603
10,31,8.794369407511148,7.025034200563427,9.556266708428932,73.81965102499272,73.5123287671233
10,32,7.304968751590673,5.668333728528403,10.21649207897322,55.63210775528804,55.48219178082192
10,33,9.906583227621,7.961950988261044,8.99363138896197,88.86115234957694,88.52876712328766
10,34,6.089914952673298,4.898598738230035,15.215628792902416,32.34374892883295,32.1945205479452
10,35,9.600364486199128,7.573997611628282,9.125599551872723,83.15805655093398,82.9972602739726
10,36,10.339640466134503,8.384216759722769,8.66505965200558,96.69362226607531,96.75890410958904
10,37,6.312556140274757,4.961451369498808,13.476185071194113,36.96020377552416,36.81643835616438
10,38,11.022737151436917,8.569598538706614,8.465690880772746,100.64335880656667,101.22739726027397
10,39,7.252463615673004,5.756645588403738,10.338396180709331,55.73555889879369,55.68219178082192
10,40,5.956930879581655,4.820316057564917,13.06173244997175,36.97898982351418,36.9041095890411
10,41,5.407705815567248,4.335112324703985,15.724098166719214,27.656207706236565,27.56986301369863
10,42,6.895852600460838,5.36237728290675,11.557530016303302,46.663863759527615,46.397260273972606
10,43,8.770344176545972,6.827613039669276,10.40316743677431,65.84728217556132,65.63013698630137
10,44,5.877950052682719,4.75491547270763,12.816010541561695,37.2168412811674,37.1013698630137
10,45,10.401360035072196,8.353972919962096,8.106340863448533,102.81601710738678,103.05479452054794
10,46,8.981105501008416,7.106746801345621,9.620809222205889,74.03837461229035,73.86849315068493
10,47,5.772742588065179,4.552157291636779,16.19590029678745,28.192156189905116,28.106849315068494
10,48,8.6342766949026,6.7797759071616035,10.420761385075949,65.30168493820142,65.06027397260274
10,49,6.494403926176206,5.030300736905153,13.69682781775741,36.83962553076118,36.726027397260275
10,50,9.183493498618994,7.177264597287494,8.657308585624374,83.20817885740927,82.9041095890411
